word1,word2,mi
debeo,peto,0.17609754609716521
mitto,nomen,0.17605245447083018
animus,nascor,0.17602527914933663
audio,uirtus,0.17583623222000355
rex,uis,0.1757460198236025
bonus,pater,0.17568384309034357
animus,annus,0.17567498816344784
nox,scio,0.17566085794483755
liber,uox,0.1756580213192276
homo,uirtus,0.17563365930639208
corpus,peto,0.175595834928453
credo,nox,0.17559518077427683
nascor,nox,0.17559518077427683
modus,nascor,0.17559518077427594
pater,uenio,0.17553103100730727
mater,terra,0.1754008127613753
animus,sequor,0.17538600419733452
liber,mors,0.1753815126752727
mitto,mors,0.1753815126752727
accipio,summus,0.17523375796230667
loquor,mitto,0.17516541196625113
mors,terra,0.17513329250659648
ius,medius,0.17509186272408872
inuenio,iubeo,0.17506378861777527
animus,primus,0.17495611774457576
modus,summus,0.17494795083743941
summus,uirtus,0.17494795083743941
mitto,uerbum,0.17491361925850502
liber,os,0.17490269305667372
credo,pars,0.17486942493898283
peto,populus,0.17484509415378113
populus,relinquo,0.17484509415378024
populus,solus,0.17482338442105672
natura,puto,0.1747601933445928
iubeo,relinquo,0.1747130978264737
homo,rex,0.1746910117726861
magnus,signum,0.17462743770363165
manus,modus,0.17456052850730508
homo,pono,0.17450999866433925
homo,urbs,0.17450944481683717
debeo,medius,0.17449029935004923
annus,uis,0.17448937201878056
corpus,teneo,0.1742165559665798
populus,uita,0.1742165559665798
bellum,uenio,0.17421414341415709
genus,homo,0.17414033176711996
regnum,uenio,0.17408328193611222
pars,uox,0.1740659161264455
deus,mater,0.17400181782569746
rex,solus,0.17400148592948117
iubeo,uirtus,0.17384899461383263
deus,nascor,0.1738448888896178
audio,genus,0.17382787278716982
audio,iubeo,0.17382787278716982
liber,ratio,0.17381341043833398
malus,os,0.17376112089212903
debeo,uox,0.17374895140284075
fides,totus,0.17368519025171647
pono,ratio,0.17365102659420195
corpus,lex,0.17355653404829852
pono,uox,0.173531685589019
ago,regnum,0.17350896084824985
credo,mater,0.17349411580730134
audio,rex,0.17345336215902307
uir,uita,0.17338237914202903
ratio,solus,0.17324437560080064
duo,uir,0.17318962890267375
primus,regnum,0.17312369772459668
caelum,lex,0.17309456526880762
genus,magnus,0.1730624133605696
mater,urbs,0.17303465742345203
liber,nox,0.17300137648377323
inuenio,natura,0.17292821762629362
natura,pars,0.17290301723823642
audio,mens,0.17289763069437836
uis,uita,0.1728514147448328
opus,uox,0.17278366781172227
deus,nox,0.17276506975178574
bellum,iubeo,0.17272145001666228
arma,uir,0.17269808477228477
manus,medius,0.1726611299505283
pono,scio,0.1726436378531977
duo,loquor,0.17263581245367554
quaero,rex,0.17254359412657294
gens,pater,0.17253419222171384
deus,mitto,0.17251661383327388
ago,arma,0.17251022134488458
mors,pars,0.17250263460173798
unus,uox,0.17242531050777643
fides,nox,0.17239666322629876
domus,puto,0.1722969549247182
ago,hostis,0.1722646016439473
modus,uenio,0.1721591463303307
gens,mater,0.17214835641812787
duo,teneo,0.17212032419101497
malus,uirtus,0.1719978351822986
medius,nox,0.1719978351822986
mors,relinquo,0.1717959700590832
arma,urbs,0.17170991827140103
caelum,deus,0.17170946322976643
accipio,bonus,0.17170348944550629
annus,mitto,0.1716178697279407
credo,natura,0.17160264550496063
credo,medius,0.17152889781119374
credo,duo,0.17148028193742615
credo,mitto,0.1714483658153636
os,uir,0.17141952155279583
modus,totus,0.1714110426059019
gens,rex,0.17140109411164595
medius,relinquo,0.1713695796946233
liber,rex,0.1713070887689474
iubeo,mater,0.17130316539048707
genus,mitto,0.1712976651739
iubeo,liber,0.1712976651739
iubeo,pars,0.17121957744166405
homo,terra,0.1711373595375747
signum,solus,0.1711216823799928
bonus,peto,0.17108398256751034
opus,uirtus,0.1710375119186507
ratio,relinquo,0.17100252677612104
genus,quaero,0.1709665204829829
inuenio,signum,0.17095568658486027
annus,quaero,0.1708715855891203
malus,rex,0.1708715855891203
lex,rex,0.17085946978813382
audio,populus,0.17085946978813382
corpus,pars,0.17085329349496536
ratio,uolo,0.17082346568890916
regnum,uolo,0.17082346568890916
totus,uox,0.17081242747582692
nascor,rex,0.1707852381996835
bellum,teneo,0.1707852381996826
iubeo,signum,0.17077076542717595
arma,rex,0.1707330790063235
domus,medius,0.17070146859815782
inuenio,summus,0.17069645970865732
natura,uis,0.17063951767354357
liber,totus,0.1705917173809306
uita,urbs,0.1705880467582146
debeo,ratio,0.17043453756888027
genus,uita,0.17042571478451762
bellum,mitto,0.17040761946282945
caelum,tempus,0.17034068795755353
corpus,regnum,0.1703248075610615
regnum,uita,0.1703248075610615
lex,natura,0.17032117044865114
genus,uis,0.17028566816141666
genus,teneo,0.17018623724495985
annus,uox,0.17015204480332535
pater,teneo,0.17011273847411612
uis,urbs,0.1700836004830668
corpus,nomen,0.16999316680319154
duo,manus,0.1699868030769025
signum,urbs,0.16997601763537418
gens,urbs,0.16997601763537418
debeo,signum,0.1698426760746239
nascor,uox,0.16972875285962896
os,pater,0.16971295584155133
mens,pater,0.16967783223287292
peto,uirtus,0.1696159761193945
natura,summus,0.16953569431540405
deus,quaero,0.16952535087679266
bonus,mater,0.16947659587181008
populus,signum,0.16944417497300268
gens,populus,0.16944417497300268
gens,quaero,0.1694300793124306
iubeo,unus,0.1694168211499596
modus,terra,0.16926286948293967
gens,os,0.16924886826157604
animus,summus,0.16923972401155396
accipio,ratio,0.16919838529600906
loquor,ratio,0.16919838529600906
caelum,quaero,0.16906390964833484
dominus,populus,0.16904583892139957
fides,rex,0.16904583892139957
dominus,mors,0.16896711741925685
mater,uis,0.1689655869437683
natura,uirtus,0.1688674257249554
signum,uox,0.16885807850129542
genus,uox,0.1688214679237161
malus,ratio,0.1687007154612994
corpus,malus,0.16864035882727624
fides,puto,0.1685499395237695
homo,uox,0.16851532842790995
bellum,rex,0.16848711499885738
credo,populus,0.16848711499885738
accipio,populus,0.16843928999033153
accipio,annus,0.16843928999033153
animus,modus,0.16836908430934017
bellum,fides,0.16836908430934017
natura,solus,0.16835936385657124
natura,sequor,0.16835936385657124
relinquo,uita,0.16835919704040325
dominus,ius,0.16835187556025222
caelum,manus,0.16833160114470846
peto,rex,0.16829527382453247
bellum,ius,0.1682263316593975
accipio,credo,0.1682263316593975
quaero,ratio,0.1682253961369291
animus,solus,0.16819764945802618
arma,pono,0.16817566370313752
bellum,uolo,0.16805572472707375
accipio,liber,0.16803102427358585
accipio,scribo,0.16800974950433822
domus,hostis,0.16800841725751514
mater,solus,0.16800841725751514
homo,mens,0.16798296072035335
regnum,tempus,0.16796202503647706
domus,genus,0.16793733996767202
pono,rex,0.16787579774078676
gens,nascor,0.16785370981376424
bonus,mitto,0.1678297304624108
puto,signum,0.16780681353592275
deus,gens,0.1677773578286086
dominus,summus,0.167755774985193
gens,signum,0.16760610021933608
corpus,fides,0.16758802449882815
animus,peto,0.16756528653243663
credo,peto,0.16756528653243663
arma,totus,0.16756158938590637
mors,regnum,0.16747873300191785
debeo,uita,0.16741195862240854
corpus,uerbum,0.1673415809903096
mens,opus,0.16727698241160294
annus,mater,0.16712041278540823
mater,teneo,0.16712041278540823
domus,rex,0.16712041278540735
corpus,totus,0.16707829639868876
annus,uerbum,0.16697031850971467
homo,mater,0.166898494823287
medius,terra,0.16688187615920036
pater,relinquo,0.16681626774721092
hostis,mors,0.16679016611563036
scio,urbs,0.1667900330287715
pater,uita,0.166757311639798
bonus,iubeo,0.1667267260718326
ratio,summus,0.1666593127213325
nomen,os,0.16659819794535302
iubeo,rex,0.16657641879715968
hostis,populus,0.16657307545551348
hostis,teneo,0.16657307545551348
hostis,nox,0.1665670389463747
medius,opus,0.16656282729198058
ius,scribo,0.16656105787472963
manus,populus,0.16655640699382612
ago,corpus,0.16649577697250884
scribo,urbs,0.16641310657680286
scribo,uerus,0.16641310657680286
hostis,locus,0.1663665297093022
inuenio,mens,0.1663563543608655
corpus,solus,0.16633814321401275
bellum,loquor,0.16629916007256007
hostis,opus,0.16627979690884676
corpus,magnus,0.1662203115658336
gens,unus,0.1661213296477504
gens,regnum,0.16611439958657837
ratio,uenio,0.16585358390011784
duo,peto,0.16585266755109984
ago,mater,0.16578536846636815
corpus,uis,0.16569860111923163
genus,natura,0.16569088192470183
nox,regnum,0.16562561126430353
deus,inuenio,0.1656007252470708
mater,summus,0.1655425073094765
manus,signum,0.16549698182751804
ratio,uerbum,0.16548136970931537
signum,uis,0.16543960211890152
peto,puto,0.16542666528887207
bellum,magnus,0.16535182374175594
mens,pars,0.16533547439743312
mitto,uita,0.16533445373735134
pater,uerbum,0.1653290705001682
medius,populus,0.16532295483796577
bellum,uerus,0.1653012715576967
pater,unus,0.16527776201202737
accipio,puto,0.16523235913694734
caelum,loquor,0.16523235913694734
gens,relinquo,0.16520222164892395
liber,scribo,0.16520090709327384
mors,puto,0.1650939390261863
locus,regnum,0.16509205582708208
os,rex,0.16498249646789098
duo,ius,0.1649627077457776
bellum,sequor,0.16495734030526066
inuenio,nascor,0.16495734030526066
uox,urbs,0.16492356846675982
hostis,lex,0.16482881367226643
corpus,locus,0.16459231594480794
audio,os,0.16452243330006144
liber,mitto,0.16444775848021553
audio,mater,0.16444468024961978
mater,scio,0.16443780842683964
bellum,uox,0.16436689891104006
fides,homo,0.16432192219525366
rex,signum,0.16431350377036757
bellum,nomen,0.16427471814608197
animus,homo,0.16419440061245538
terra,uerbum,0.16417908002682324
scio,scribo,0.16417908002682324
totus,uirtus,0.16410011464137852
animus,totus,0.16409341703521996
domus,signum,0.16399681690463463
hostis,uir,0.16395508745097498
mens,populus,0.16380427799941444
pars,uita,0.16371479448144033
accipio,malus,0.1636421025044692
os,uerbum,0.16356307000481074
animus,puto,0.16349422648149048
hostis,summus,0.16342360661122957
rex,uolo,0.16334023774479256
dominus,uolo,0.16316493075609628
mater,totus,0.16314405838670787
iubeo,populus,0.1631391227056218
mater,mitto,0.16312683879307865
populus,uox,0.16307894271682866
modus,uir,0.16307707320701947
medius,urbs,0.16306142665648693
medius,mors,0.16306142665648693
debeo,uir,0.16289292376932174
mater,uir,0.16288524453001063
hostis,pars,0.1628850540605935
gens,mors,0.16285857977861617
opus,os,0.16284103018152063
modus,signum,0.1628385272784918
ratio,scribo,0.16276731059488192
signum,totus,0.16276401814552255
hostis,uis,0.16268020078734935
fides,hostis,0.16267283820310396
animus,debeo,0.162542177460546
pater,tempus,0.16238560500401444
domus,modus,0.16226660013561123
annus,mors,0.16222329320961482
duo,liber,0.1622230742901669
gens,teneo,0.1621611046335083
hostis,regnum,0.1621241788188934
dominus,terra,0.1620738234784529
caelum,mens,0.16207073639631098
medius,puto,0.16207073639631098
terra,uox,0.16206987269727513
caelum,primus,0.16206297985101603
modus,urbs,0.1619851198693123
annus,uirtus,0.16197054924370313
nox,populus,0.16197054924370313
hostis,nomen,0.16182183954449858
modus,natura,0.1617305214776561
mater,os,0.1616888328895154
mater,opus,0.1616888328895154
medius,ratio,0.16159600720840483
populus,scribo,0.1615723525777213
dominus,scio,0.16152842685126956
nascor,populus,0.16148055696338748
genus,uolo,0.16146639138810137
mater,rex,0.1614263512357148
rex,uenio,0.16142526570449167
mater,nox,0.1613900050234971
genus,urbs,0.16137620408512454
genus,mors,0.16137620408512454
credo,regnum,0.16133130487930547
animus,uirtus,0.1613296188015081
animus,nox,0.1613296188015081
accipio,nascor,0.16123123583905308
accipio,pater,0.16120807107664348
pars,puto,0.16115451527743474
annus,populus,0.16103806538786536
hostis,sequor,0.16097486869698407
corpus,nascor,0.16077583330656342
nascor,uita,0.16077583330656342
caelum,signum,0.16077451204964532
hostis,rex,0.16065015874270028
hostis,iubeo,0.16058653749506124
animus,pars,0.16056821676529687
medius,scio,0.16055432152730642
magnus,mater,0.16050538820602256
liber,medius,0.16048573278305778
debeo,deus,0.16044062785113145
bonus,medius,0.16039781042787737
regnum,uis,0.1603887439966991
bellum,primus,0.1603697153135073
arma,fides,0.16032613788843175
medius,uis,0.16032517167710303
debeo,urbs,0.16032295256931128
bellum,peto,0.16031086894493018
ratio,urbs,0.16029700859124407
genus,terra,0.160129028372908
lex,regnum,0.16009015360722412
pater,pono,0.16005208390572712
annus,corpus,0.16003768871969104
pater,totus,0.16002520532811726
pars,uirtus,0.1600021904197586
nox,pars,0.1600021904197586
arma,sequor,0.15993040755972654
dies,scribo,0.1598735098775732
arma,signum,0.15984683614579343
homo,pars,0.1597971866198522
iubeo,modus,0.15975909823365164
audio,natura,0.1596921275534271
bellum,terra,0.1596248560250233
genus,rex,0.15949357514043871
loquor,mater,0.15944610184306818
sequor,uita,0.1593551639627444
annus,inuenio,0.15935458017645487
deus,signum,0.15935142723380213
quaero,uirtus,0.15934866852099638
fides,medius,0.15934866852099638
nox,quaero,0.15934866852099638
regnum,summus,0.1593411393873012
hostis,quaero,0.15927635358903292
liber,regnum,0.15922879508472132
gens,summus,0.159207590278025
nox,rex,0.15918362809158992
romanus,urbs,0.1591274315634461
ratio,signum,0.15910752238500336
mater,mors,0.15902548303551
animus,os,0.159000387589467
fides,gens,0.15883652699193185
annus,os,0.15880284278807189
os,populus,0.15880284278807189
iubeo,scio,0.15878938842522672
os,pars,0.15875290513248164
regnum,uox,0.1587245350249482
pono,regnum,0.15871199225503307
debeo,terra,0.15866893597867104
opus,uita,0.1585316271576369
duo,urbs,0.15843228831737655
regnum,uir,0.1584083674125809
arma,locus,0.15840071093038066
corpus,liber,0.15835805561033123
bellum,uir,0.15825463259233707
locus,uox,0.15824639125537576
animus,pono,0.15820889341731625
gens,uis,0.15820267712277492
caelum,uis,0.15818593206936793
gens,peto,0.15817522479204182
gens,manus,0.15809538707182114
pater,uirtus,0.1580518263822981
nox,pater,0.1580518263822981
dominus,uirtus,0.15801375804478823
rex,uox,0.15801006190584044
annus,duo,0.15801006190584044
duo,populus,0.15801006190584044
caelum,uenio,0.158006040672654
modus,scribo,0.15792049043310374
duo,terra,0.15783203294191317
annus,pono,0.15781809591687335
bonus,corpus,0.15772001310717165
bonus,pars,0.1576417822307281
bellum,pater,0.15763742021169236
accipio,os,0.15762158779044722
caelum,solus,0.15759879843263125
bonus,nox,0.15758859821919202
arma,os,0.15758709090096268
signum,unus,0.15753718114598314
arma,mors,0.15748192797628846
liber,mens,0.15745702296716324
dies,natura,0.1574124305963549
bellum,quaero,0.1573767850596255
bellum,mens,0.1573767850596255
medius,peto,0.1573747650121673
annus,magnus,0.15736048266121117
mors,sanctus,0.1572953472856886
corpus,uirtus,0.15725445936333315
corpus,nox,0.15725445936333315
dominus,uita,0.15725445936333315
os,relinquo,0.1571363698252135
genus,mens,0.1570685360131696
genus,manus,0.15706431949971478
os,uirtus,0.15705110049602933
accipio,signum,0.1570201199401806
domus,gens,0.1570201199401806
loquor,signum,0.1570201199401806
gens,hostis,0.15697147757425167
corpus,pono,0.15696365352438946
pars,pater,0.15696166868200745
medius,rex,0.15691687406567212
nascor,natura,0.1568641601625531
locus,mater,0.15678126820307625
bonus,ratio,0.15672297180387407
scio,signum,0.15660336681736098
hostis,uenio,0.15655692216575456
bellum,populus,0.1564381870245466
annus,bellum,0.1564381870245466
animus,iubeo,0.1563266069667284
ius,natura,0.15629966585213406
genus,populus,0.15627117245461175
mater,pono,0.1562300875956959
medius,uerus,0.15620693466023639
dominus,uerbum,0.15614236926243574
populus,regnum,0.15612179377953872
arma,inuenio,0.156112648593437
arma,mitto,0.1559867824641481
arma,debeo,0.15593972471118622
mater,uita,0.1557923388521507
arma,terra,0.1557703328823079
dominus,solus,0.15574481507480442
sequor,uirtus,0.15574481507480442
bellum,lex,0.15558012904558005
inuenio,scribo,0.15546472584795445
rex,uerbum,0.15542927076485835
annus,scio,0.15542927076485835
rex,uita,0.15541910626642608
homo,natura,0.1553238994780406
gens,mens,0.15532151773498004
caelum,malus,0.15525506318994609
arma,pars,0.15521531631352747
hostis,relinquo,0.15519221728713983
dominus,uerus,0.1551799033247594
nox,uerus,0.1551799033247594
deus,ratio,0.15515367409001346
nomen,regnum,0.1551516405309945
duo,scribo,0.15511833700520317
annus,signum,0.15508262669190032
annus,modus,0.15508007752695807
modus,populus,0.15508007752695807
genus,medius,0.15498868840736701
bellum,tempus,0.15493453070819285
natura,totus,0.1549212395906423
natura,tempus,0.15492113472834834
loquor,regnum,0.1548923814823322
pater,solus,0.1548909398787739
pater,sequor,0.1548909398787739
primus,scribo,0.15487772920966947
audio,dominus,0.15486843948191265
os,uolo,0.15484594250630934
puto,uirtus,0.15479713879848767
gens,locus,0.1544587359446039
bellum,mater,0.15441472336291895
accipio,animus,0.15441472336291895
regnum,unus,0.15441454945083954
scribo,teneo,0.15437225938916566
bellum,inuenio,0.15436266981184765
domus,romanus,0.1542797476429536
dominus,homo,0.15422257637189052
accipio,genus,0.15419065224455064
accipio,iubeo,0.15419065224455064
magnus,natura,0.15403925654656359
accipio,hostis,0.15400870839667036
corpus,credo,0.1539386292511944
bellum,summus,0.15389878585648908
quaero,regnum,0.15389562327173145
mens,regnum,0.15389562327173145
pater,uis,0.15383256135968093
loquor,scribo,0.15382991863761664
gens,lex,0.15373758581013686
medius,mitto,0.15368294394618243
credo,signum,0.1536381707669614
gens,malus,0.15357659855091121
rex,uir,0.15350724541905514
magnus,medius,0.15344090366849272
nox,unus,0.15337111519494773
opus,scribo,0.15335523939632267
duo,os,0.1533081041015416
signum,uolo,0.15329630479812906
arma,relinquo,0.15322178376983508
rex,scio,0.1532149643249623
genus,opus,0.15314602388888776
mater,relinquo,0.1531437587697928
ius,regnum,0.15312523146748092
ratio,uis,0.1531033725299178
genus,uirtus,0.15298331927323527
genus,pono,0.15292657498654272
duo,lex,0.1528870587754918
arma,solus,0.15281802574413117
pater,peto,0.15278537863086683
audio,bellum,0.15271081542968723
quaero,scribo,0.1526917454627652
caelum,os,0.15263037591033068
dies,sanctus,0.15256267042302607
regnum,totus,0.1524693078915762
ago,natura,0.15245418475272476
modus,rex,0.1523979273926459
mater,uerus,0.1522869208636859
mitto,regnum,0.15224010894841822
caelum,unus,0.15223656632861093
arma,tempus,0.1522291843296948
mors,rex,0.15219047712954836
ago,gens,0.15211808750259959
caelum,corpus,0.1519869440157704
arma,uolo,0.15194186416802413
mater,uox,0.15193544852736718
magnus,ratio,0.15185387243290993
bonus,nascor,0.15183119400490686
deus,genus,0.15180272500457281
os,uis,0.1517982551566872
locus,os,0.15175425284867305
corpus,scio,0.15172975351885576
deus,os,0.15159167402418827
duo,uox,0.1515536732521321
bellum,mors,0.1515502068381842
regnum,sanctus,0.15143988981236323
nox,pono,0.1514006820271545
dominus,malus,0.15134660925324805
homo,peto,0.15120953327029252
scribo,uis,0.15117737411867793
gens,uir,0.15116964104198605
bellum,gens,0.15115277218982648
ius,mater,0.15102918713912405
regnum,solus,0.15102680412054248
bonus,dominus,0.15083725110750645
rex,totus,0.15079020238879348
gens,magnus,0.15075444574080343
homo,scribo,0.15067993972471427
ratio,uir,0.15064897429256963
arma,opus,0.15064742063396164
natura,opus,0.15059502406025604
peto,uerbum,0.15058517915385128
arma,mens,0.15049194508595853
pater,uox,0.15042890607419857
animus,terra,0.1503976617412457
dominus,uenio,0.15039276039869698
modus,os,0.15032758849083816
nox,opus,0.15032758849083816
puto,rex,0.15032552298292767
caelum,rex,0.15032552298292767
caelum,teneo,0.15032552298292767
genus,iubeo,0.1501241134174709
homo,signum,0.15010746064823
mater,quaero,0.15006183037953758
mater,mens,0.15006183037953758
scio,terra,0.15004827365712625
scribo,totus,0.15004330314490044
scribo,tempus,0.1499124489404826
corpus,uerus,0.14975630632654902
annus,homo,0.1497527196782098
gens,iubeo,0.14972453419583953
bellum,deus,0.14972200000096514
animus,genus,0.1496417902953464
puto,terra,0.1496261695272043
peto,regnum,0.14962036365023312
bonus,signum,0.14952898148973937
animus,arma,0.14952331206504876
arma,credo,0.14952331206504876
arma,magnus,0.14947684356884938
nox,uerbum,0.14946484549842953
arma,unus,0.14943543714439933
filius,nomen,0.14926456062403393
gens,nox,0.14924194267149637
arma,audio,0.14922943646993847
arma,lex,0.14918771150580312
arma,liber,0.1491703283147201
fides,ratio,0.14914549838647062
bonus,os,0.14905210206863106
populus,ratio,0.1490443778435555
regnum,teneo,0.1490443778435555
corpus,mater,0.148978506918378
caelum,iubeo,0.14885523237202847
bellum,totus,0.14876602652703497
deus,puto,0.14872974610641254
accipio,corpus,0.1487268490830358
genus,ratio,0.14869013439716205
dominus,sanctus,0.14863265044156382
mors,nox,0.14854838872442588
hostis,magnus,0.1485397293162416
corpus,rex,0.1484535369787814
homo,mitto,0.1483858943417804
arma,puto,0.14832979314031025
medius,uir,0.1483172674245017
bellum,locus,0.14828282717930197
debeo,uirtus,0.14823229698062423
dominus,tempus,0.14817649689035406
bellum,romanus,0.14816461861502095
scio,uirtus,0.14810363337006294
animus,populus,0.14799852483309195
ratio,terra,0.14781761649533376
arma,uerbum,0.14779660053554977
credo,dominus,0.14779571830162652
ago,sanctus,0.14774256051761636
manus,ratio,0.147644147489447
malus,scribo,0.14764017622373782
corpus,medius,0.14763714631842273
pater,regnum,0.1475956121900266
gens,tempus,0.1475758901388149
lex,mater,0.14755919736894274
homo,modus,0.1474659213909657
gens,liber,0.14743622242521237
homo,quaero,0.14739076211086122
mater,sequor,0.14728778316766178
animus,corpus,0.1472778590362509
nascor,ratio,0.14715039240571137
bonus,duo,0.1471359527734588
mater,uerbum,0.14702471828762675
pater,scio,0.14701339385586998
bellum,uita,0.1468246088051366
caelum,pono,0.146797398158391
hostis,inuenio,0.1467190003209442
accipio,rex,0.14652909053523722
mater,populus,0.14652909053523722
regnum,uerus,0.14652116629701517
homo,iubeo,0.14644919508757592
bonus,caelum,0.14639081866694337
duo,signum,0.14637425677452853
debeo,iubeo,0.14614237331473223
corpus,pater,0.14613701806885615
inuenio,nox,0.14613097682303167
debeo,rex,0.1460077919974987
signum,uita,0.14587050005665247
gens,uita,0.14587050005665247
dominus,unus,0.14586151194638486
hostis,totus,0.14585086323028573
animus,mater,0.14582566750763615
caelum,magnus,0.14576936609710422
liber,uirtus,0.14568996815500945
mitto,uirtus,0.14568996815500945
bonus,rex,0.1455580613383738
annus,hostis,0.14552428133641726
bellum,uirtus,0.14549643492493125
inuenio,os,0.1454523183664449
debeo,mens,0.14536552730943253
pars,scribo,0.14536026988339756
fides,natura,0.14535840048971593
os,sequor,0.14530950375865448
locus,pater,0.14521148231553216
hostis,tempus,0.14517533199509725
arma,iubeo,0.1451351097549658
caelum,ius,0.1450948746128251
mater,puto,0.1450948746128251
caelum,uerus,0.14497850678892021
caelum,uox,0.14490879986505334
accipio,uox,0.144852389017605
annus,medius,0.14479672199891347
natura,populus,0.14476719084596734
bellum,signum,0.14458632143281758
dominus,locus,0.1445426436133097
bellum,pars,0.14451262699935352
malus,natura,0.1444907967011968
medius,natura,0.1444907967011968
gens,uenio,0.14442187405722162
deus,duo,0.14437982680222383
dies,dominus,0.144301878348144
modus,pater,0.144301878348144
mens,mitto,0.14424691456384586
corpus,uox,0.14422153352300437
loquor,natura,0.14418366908285396
gens,pono,0.14415575082347765
hostis,nascor,0.14412409446541652
regnum,sequor,0.144067085280966
arma,uerus,0.14400608704719797
arma,regnum,0.1439690847688535
signum,uir,0.14394564488407635
dominus,opus,0.14377945901184308
caelum,populus,0.1437579918200118
sanctus,uerus,0.1436552130141564
corpus,natura,0.14364402422579392
gens,loquor,0.14361899976218861
arma,nox,0.14346954061538675
dominus,lex,0.14334566114495928
caelum,nascor,0.14333849605649185
corpus,inuenio,0.14331720481331445
bellum,os,0.14327545384124196
caelum,nomen,0.14322076545964624
corpus,urbs,0.143174722090043
corpus,genus,0.14313455627643545
corpus,iubeo,0.14313455627643545
pono,scribo,0.14309539973390795
arma,deus,0.14308016691226833
gens,solus,0.1428983376542572
gens,sequor,0.1428983376542572
audio,gens,0.14273435311187743
gens,uirtus,0.14270867244926944
locus,romanus,0.1426955407483188
modus,peto,0.14262271979560914
gens,uerus,0.14261304275662212
medius,uox,0.14255995070943328
arma,uita,0.1424955059191051
natura,signum,0.14247378999365878
scribo,solus,0.14236884494377655
scribo,sequor,0.14236884494377655
corpus,ius,0.14235055122518325
fides,mater,0.14233201775791748
accipio,uirtus,0.14233201775791748
accipio,nox,0.14233201775791748
accipio,uita,0.14218126706253198
annus,ratio,0.1421788621904616
mens,puto,0.14214388009889856
uirtus,urbs,0.14208766259365913
mens,signum,0.14196164042868098
animus,urbs,0.14193424771204022
sanctus,uerbum,0.14173983410170443
caelum,fides,0.14173620216434024
bellum,credo,0.1416891140261427
hostis,ius,0.14164757217538426
inuenio,mater,0.14164757217538426
corpus,summus,0.14152335414743344
deus,hostis,0.14150006941700877
hostis,pono,0.14149717978024157
pars,romanus,0.1414107379635512
malus,regnum,0.14138542708706225
medius,regnum,0.14138542708706225
arma,summus,0.14130826651362494
corpus,relinquo,0.14123966130449617
bellum,uerbum,0.14120778091411346
debeo,domus,0.14108117276513887
pono,romanus,0.14092073924356008
liber,signum,0.1408940965754759
gens,mitto,0.1408940965754759
magnus,scribo,0.14086601666335774
inuenio,pater,0.1407859287193336
iubeo,scribo,0.14076258555337873
gens,medius,0.14048943434424022
animus,ratio,0.14037284296297603
animus,regnum,0.14037284296297603
scribo,uir,0.14033479229667822
genus,inuenio,0.14031312792112516
hostis,solus,0.14030366120246818
scribo,uenio,0.14027331156805634
bellum,relinquo,0.14025711664844653
credo,gens,0.14020409366541742
filius,pater,0.1402013508439337
annus,uita,0.1401051164942011
dominus,iubeo,0.13995402274750912
mater,regnum,0.13988635012021433
hostis,uerus,0.13971471450903383
natura,rex,0.13967363663583932
caelum,opus,0.13961066990087811
dominus,quaero,0.13960173012766042
rex,uirtus,0.1393529437990635
dominus,mitto,0.1392953393766776
signum,uerbum,0.13927820868938845
animus,opus,0.13925376598005368
bellum,pono,0.13901566073323135
dominus,magnus,0.1389176167059487
credo,scribo,0.1389164582322504
mitto,ratio,0.1388447215240376
corpus,puto,0.1388387744148547
puto,uita,0.1388387744148547
arma,ius,0.13882809648047356
dominus,fides,0.13881786648893968
sanctus,uita,0.13871412924478577
arma,loquor,0.13869463686150052
gens,uolo,0.1386625611723975
mater,pars,0.13859383561500938
duo,mater,0.13849041292885556
sanctus,terra,0.13841925779298236
pono,uirtus,0.13836770387719355
mens,rex,0.138319910921048
romanus,uolo,0.13830128268032293
hostis,romanus,0.13829441582363078
homo,medius,0.13826515689741914
peto,signum,0.13820557174654802
hostis,mitto,0.13807045058678025
animus,mitto,0.13784210751387338
dominus,pater,0.1377159233010996
debeo,os,0.13768497302674731
arma,populus,0.13767720467997968
annus,rex,0.13760774461362413
corpus,quaero,0.13760391743961264
bellum,solus,0.137566137969797
annus,puto,0.13736421867874515
annus,caelum,0.13736421867874515
hostis,medius,0.13735780832366995
bellum,malus,0.13729184987689358
animus,pater,0.13727758003104196
pono,uita,0.13726679473468728
gens,pars,0.1372139633100673
primus,romanus,0.13715545357335124
bellum,caelum,0.13696887502041477
annus,debeo,0.13671268904430178
annus,genus,0.13671136091167124
hostis,uita,0.13667449884033633
rex,scribo,0.13658989787871345
natura,quaero,0.13656778474675413
mens,natura,0.13656778474675413
duo,iubeo,0.13654340718464475
hostis,primus,0.1365227956616879
hostis,uolo,0.13651910016023816
natura,terra,0.136414017173057
bonus,gens,0.1363445915896362
relinquo,uirtus,0.13630493371145924
manus,natura,0.1360751493332133
iubeo,puto,0.13605740227628527
caelum,genus,0.13605740227628527
dominus,domus,0.13602810208100102
sanctus,unus,0.135902960658135
opus,pater,0.13579248732566818
caelum,uir,0.13568662704620849
pater,quaero,0.13565054085855355
homo,os,0.13554145555529562
dominus,teneo,0.1354818098077475
filius,liber,0.1353374522856905
gens,uox,0.13530634069730318
deus,dominus,0.13523909778248466
deus,modus,0.13523909778248466
nascor,uirtus,0.13496595778435427
domus,ratio,0.13489374573814583
