id,title,creator,date_range_start,date_range_end,type,file,n_chars_raw,n_chars,n_words_raw,n_words,row_id,manual_label,prediction_source,prob_nb,score_nb_logit,label_nb_youden,label_nb_f1,prob_ridge,score_ridge_logit,label_ridge_youden,label_ridge_f1,prob_svm,score_svm_margin,score_svm_logit,label_svm_youden,label_svm_f1,prob_xgb,score_xgb_margin,score_xgb_logit,label_xgb_youden,label_xgb_f1,prob_lgb,score_lgb_margin,score_lgb_logit,label_lgb_youden,label_lgb_f1
IT-LAT0588_2,De aquaeductu urbis Romae,"Frontinus, Sextus Iulius",98,98,prose,lat_0050_IT-LAT0588_2.txt,72794,72794,10809,10809,346,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5884749606482356,0.35766451080625683,late,late,0.27004569808424095,-22.409211618501438,-0.9943907352268707,non_late,non_late,0.9532058432064023,2.892601490020752,3.014072535009709,late,late,0.8984341574829713,2.0027619458625323,2.179946140132668,late,late
IT-LAT0534_1,De origine et situ Germanorum,"Tacitus, Publius (Gaius) Cornelius",98,98,prose,lat_0116_IT-LAT0534_1.txt,37684,37684,5634,5634,347,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5779315819086319,4.570499038627084,0.31428806219250155,late,late,0.4504570369723325,-0.11763352155685425,-0.19882425139135407,non_late,late,0.5281696171502964,0.12242642920496286,0.11279791408950476,non_late,late
IT-LAT0534_2,De vita Iulii Agricolae,"Tacitus, Publius (Gaius) Cornelius",98,98,prose,lat_0116_IT-LAT0534_2.txt,46597,46597,6795,6795,348,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5767098299296188,5.221390779498428,0.30928132048901935,late,late,0.3175990047080536,-0.6589113473892212,-0.764827859116019,non_late,non_late,0.2897339455924367,-0.8630083002003749,-0.8966765514679834,non_late,non_late
LC-19,Ad Caesarem Senem de Re Publica Epistula,Pseudo-Sallust,-34,100,prose,lat_-0049_LC-19.txt,16779,16779,2571,2571,349,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.572299533353453,3.725955699066884,0.29123940773403306,late,late,0.5569518767731898,0.2716033160686493,0.2288004445651138,late,late,0.6223998808627889,0.4862215147210696,0.499747031665358,non_late,late
IT-LAT0284,Appendix Vergiliana,[Auctor incertus],1,100,poetry,lat_-0049_IT-LAT0284.txt,105401,105401,16339,16339,350,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.4708347326479456,-11.225095045085196,-0.11679365137746359,non_late,non_late,0.7228348773688003,0.9358590841293335,0.9585673715268813,late,late,0.8050987845520723,1.3499724951067245,1.418472140860682,late,late
MQDQ-163,laus Pisonis,[Auctor incertus],1,100,poetry,lat_0050.0_MQDQ-163.txt,10932,10932,1712,1712,351,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5631760526365768,0.25406203628544527,non_late,late,0.5302440976846475,0.11917202017584255,0.12112425917352702,non_late,late,0.6439362906523367,0.5630975365638733,0.5924901199696586,late,late,0.7172728881110103,0.8611050985802214,0.9309742017840462,non_late,late
MQDQ-434,*Octauia,"Seneca, Lucius Annaeus",68,100,poetry,lat_+0034_MQDQ-434.txt,20783,20783,3216,3216,352,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5019062698894644,-6.666172010382594,0.0076251165028582936,non_late,non_late,0.7937725693630753,1.2901661396026611,1.3478173916336265,late,late,0.7331021862772956,0.9663364177161566,1.0104192354566874,late,late
MQDQ-510,Argonautica,Valerius Flaccus,75,100,poetry,lat_0050.0_MQDQ-510.txt,245102,245102,38892,38892,353,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.4706912820709995,-11.246192309450668,-0.11736942236943192,non_late,non_late,0.4128851862406116,-0.2571049630641937,-0.3520508399460821,non_late,late,0.46436426065255004,-0.11786311338614612,-0.1427850505248389,non_late,late
IT-LAT0111,Panegyricus Traiano,"Plinius Gaius, Cecilius Secundus",100,100,prose,lat_0100_IT-LAT0111.txt,129528,129528,19567,19567,354,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.579023664443291,0.3187667259462656,late,late,0.7017713471275794,15.315933590855268,0.855747150820294,late,late,0.31838381236641955,-0.590630054473877,-0.7612091125754292,non_late,non_late,0.3066197651472173,-0.6483242811157435,-0.8159700982204535,non_late,non_late
MQDQ-206,epigrammata 12,Martialis,101,102,poetry,lat_0071_MQDQ-206.txt,26763,26763,4217,4217,355,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.48860232458010533,-8.6163828611511,-0.04559860087785855,non_late,non_late,0.4943613136632381,0.042811404913663864,-0.022555701584346794,late,late,0.31374441828943556,-0.7194603474377388,-0.7826714264556411,non_late,non_late
MQDQ-556,carmen,Sentius Augurinus,105,105,poetry,lat_0100.0_MQDQ-556.txt,259,259,45,45,356,late,oof,0.005402950597516166,-5.2153924683672415,non_late,non_late,0.5618777504042061,0.24878632016125732,non_late,late,0.5371907962438369,-0.07558478508462656,0.14903844943717245,non_late,late,0.5392382865404081,0.10893590748310089,0.15727654445289974,late,late,0.43731853719460334,-0.15769482701969859,-0.2520518349678388,non_late,late
IT-LAT0342,Expositio et ratio omnium formarum,Balbus,86,106,prose,lat_0100_IT-LAT0342.txt,14353,14353,2156,2156,357,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5387895849583608,-1.24884754487399,0.15547074365556,non_late,late,0.7421018473923839,1.0253841876983643,1.0569217447350294,late,late,0.6672453460622495,0.6704984017291811,0.6957523699899654,non_late,late
IT-LAT0534_3,Dialogus de oratoribus,"Tacitus, Publius (Gaius) Cornelius",102,107,prose,lat_0116_IT-LAT0534_3.txt,60921,60921,9334,9334,358,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5314551233514518,0.12598687523125657,non_late,non_late,0.48560780747348026,-4.575661898859405,-0.05758467737343912,non_late,non_late,0.3699885127202014,-0.41625526547431946,-0.5322660945426503,non_late,non_late,0.4381109773684899,-0.15489354931229796,-0.2488321104966368,non_late,late
MQDQ-554,epigramma,Verginius Rufus,97,109,poetry,lat_0097_MQDQ-554.txt,77,77,13,13,359,non_late,oof,0.42909230253014397,-0.28555549272547853,non_late,non_late,0.5612113390746045,0.24607966610779625,non_late,late,0.5436964161677089,-0.41170732425097833,0.1752326905514191,non_late,late,0.33188691632050776,-0.4750094413757324,-0.6996631487524847,non_late,non_late,0.3258670782344633,-0.666179162575331,-0.7269377420274139,non_late,non_late
IT-LAT0534_4,Historiae,"Tacitus, Publius (Gaius) Cornelius",100,109,prose,lat_0116_IT-LAT0534_4.txt,359926,359926,52040,52040,360,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5888059862065147,6.209980351681141,0.35903157801417307,late,late,0.48153207589714475,-0.00392855703830719,-0.07390531725962034,late,late,0.492653173095891,-0.011252786083957217,-0.029389422830938757,non_late,late
MQDQ-330,carmina epistulis inserta,"Plinius Gaius, Cecilius Secundus",96,112,poetry,lat_0086_MQDQ-330.txt,830,830,140,140,361,NA,full_fit,0.014536657158711056,-4.216438390273652,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5523697751710542,0.7583684703735849,0.2102502039767283,non_late,late,0.6140281356365175,0.48594048619270325,0.4642762740513586,late,late,0.4861059271657391,-0.03588615551344919,-0.05559060295446717,non_late,late
IT-LAT0345,De limitibus,Hyginus the Elder,100,117,prose,lat_0100_IT-LAT0345.txt,3285,3285,518,518,362,NA,full_fit,0.1225841489038852,-1.9681833305708096,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.553665098179899,0.9503791100047492,0.21549041685616777,non_late,late,0.42999937791993675,-0.19320940971374512,-0.2818536902077923,non_late,late,0.44667277883485546,-0.18493262783388073,-0.21412325839252816,non_late,late
IT-LAT0346,De generibus controversiarum,Hyginus the Elder,100,117,prose,lat_0100_IT-LAT0346.txt,11236,11236,1760,1760,363,non_late,oof,0.03652155798568027,-3.2726473969632934,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5461085287689315,-3.5408567614904674,0.18495960731923283,non_late,late,0.658009544628237,0.6370110511779785,0.6544366083306881,late,late,0.764382950789523,1.0859866905351843,1.1768610938452264,late,late
IT-LAT0349,De condicionibus agrorum,Hyginus the Elder,100,117,prose,lat_0100_IT-LAT0349.txt,13817,13817,2118,2118,364,late,oof,0.99999996738501,17.238493804401983,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5457950345233182,-3.6299904455159813,0.18369494865176722,non_late,late,0.5499471061867355,0.22248481214046478,0.20045698536813605,late,late,0.5759220077439983,0.2674835976068631,0.3060548659894836,non_late,late
IT-LAT0120,De grammaticis et rhetoribus,"Svetonius Tranquillus, Caius",105,117,prose,lat_0113_IT-LAT0120.txt,21016,21016,3081,3081,365,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5521659708639417,0.20942597984401012,non_late,late,0.551470840910258,1.1783897360335396,0.20661527088789047,non_late,late,0.7551670024161868,0.8470417261123657,1.1263625844363958,late,late,0.6779992687974661,0.7094219972001882,0.7445923931128473,non_late,late
IT-LAT0720,De poetis,"Svetonius Tranquillus, Caius",105,117,prose,lat_0113_IT-LAT0720.txt,25413,25413,3793,3793,366,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5123988335827159,-5.127936595755582,0.04960550387525725,non_late,non_late,0.6088645844660387,0.46615734696388245,0.44254205447081535,late,late,0.7067650634883377,0.8434618261568444,0.8797241912701594,non_late,late
IT-LAT0325,Historiarum Alexandri Magni libri X,"Curtius Rufus, Quintus",1,125,prose,lat_0050_IT-LAT0325.txt,475114,475114,71668,71668,367,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.007546100056039236,-185.72621716623465,-4.87914968212877,non_late,non_late,0.6346176489001628,0.5658605694770813,0.5520783472666881,late,late,0.44125060279234274,-0.20558314345120704,-0.23608809275601184,non_late,late
MQDQ-433,Hercules Oetaeus,"Seneca, Lucius Annaeus",41,125,poetry,lat_+0034_MQDQ-433.txt,47827,47827,7473,7473,368,non_late,oof,0.9999724918446181,10.501000529381823,non_late,late,0.5689655172413791,0.27763173659827894,late,late,0.536257193156304,-7.211597740459583,0.1452837810113747,non_late,late,0.5933371361176198,0.3323405683040619,0.37777826587791274,late,late,0.40874927411187156,-0.2747194863493402,-0.36913822118636463,non_late,late
IT-LAT0054,Vitae Caesarum,"Svetonius Tranquillus, Caius",111,125,prose,lat_0121_IT-LAT0054.txt,479485,479485,70673,70673,369,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.3758681311341193,-0.507123307547302,non_late,non_late,0.3458761167909777,-15.19589089658434,-0.637216090397799,non_late,non_late,0.6274959187534003,0.49479633569717407,0.5214891728798386,late,late,0.47411384396725503,-0.08460973530653795,-0.10363728591152806,non_late,late
MQDQ-150,saturae,Iunius Iuuenalis,100,130,poetry,lat_0095_MQDQ-150.txt,162805,162805,25105,25105,370,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.42315581488214676,-18.29835021437488,-0.3098317190015965,non_late,non_late,0.7840855204474222,1.2372074127197266,1.2896356953180657,late,late,0.48536786964885853,-0.03866399274231731,-0.05854523787746181,non_late,late
IT-LAT0534,Annales,"Tacitus, Publius (Gaius) Cornelius",110,130,prose,lat_0116_IT-LAT0534.txt,613814,613814,89917,89917,371,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.13990704344573765,-73.4892925526064,-1.816062245730505,non_late,non_late,0.9086963243593181,2.1548869609832764,2.297819916024407,late,late,0.8481063667588103,1.6332937123779563,1.7198255658474142,late,late
IT-LAT0339,De condicionibus agrorum,"Flaccus, Siculus",98,138,prose,lat_0100_IT-LAT0339.txt,21610,21610,3367,3367,372,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5915123363150894,6.619974068517145,0.3702208243995834,late,late,0.44008964735072353,-0.15583950281143188,-0.2407982362211932,non_late,late,0.48424914693287635,-0.04287500679622343,-0.06302426532212063,non_late,late
IT-LAT0340,De divisis et assignatis,"Flaccus, Siculus",98,138,prose,lat_0100_IT-LAT0340.txt,15876,15876,2409,2409,373,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5840973785317592,5.498579973403231,0.33961656313869,late,late,0.5717058350881046,0.3262297511100769,0.28881432407939345,late,late,0.5100219681154337,0.05407221650891232,0.04009324231581797,non_late,late
IT-LAT0341,De quaestoriis agris,"Flaccus, Siculus",98,138,prose,lat_0100_IT-LAT0341.txt,2009,2009,311,311,374,late,oof,0.9999999998118647,22.393859809952264,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5560331806852038,-0.7132852991960273,0.22507814159460296,non_late,late,0.5742945784804119,0.31282442808151245,0.2993948593100249,late,late,0.4787956970206301,-0.09995942057930478,-0.08486811448928006,non_late,late
MQDQ-115,carminum fragmenta,Hadrianus imperator,110,138,poetry,lat_0107_MQDQ-115.txt,216,216,33,33,375,late,oof,0.07696688743858829,-2.484289812692694,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5588669254542202,-0.23752003232309724,0.23656480032611682,late,late,0.44420598796933647,-0.1701921969652176,-0.22410935193128298,non_late,late,0.3938974257286718,-0.32899007615164133,-0.43095870160662414,non_late,late
MQDQ-96,carmina (anth. Riese),Florus,117,138,poetry,lat_0100.0_MQDQ-96.txt,1433,1433,225,225,376,NA,full_fit,0.9640887803031633,3.2901336130778405,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5611612127556573,2.0637645795486788,0.2458761126097584,late,late,0.6483321589681162,0.6201446056365967,0.6117160593589255,late,late,0.612860038629076,0.44824202153095,0.4593503029546176,non_late,late
MQDQ-470,"Adelphoe, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-470.txt,439,439,62,62,377,NA,full_fit,5.530896398239686e-4,-7.499437229597106,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5434572648053796,-0.5600549590624335,0.1742687633192907,non_late,late,0.1725960486761423,-1.3632968664169312,-1.5673391441734483,non_late,non_late,0.32993921357083866,-0.6496895385584551,-0.7084599980904357,non_late,non_late
MQDQ-465,"Andria, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-465.txt,456,456,66,66,378,non_late,oof,1.822172268425388e-5,-10.912877899632349,non_late,non_late,0.5608757472754106,0.244716987786656,non_late,late,0.532285905441791,-0.5049583957411543,0.1293235610562054,non_late,late,0.39413670880567186,-0.33833104372024536,-0.4299565427514304,non_late,non_late,0.3078715308839785,-0.6432075102846031,-0.8100889989581301,non_late,non_late
MQDQ-471,*epigramma ap. Don. u. Verg.,Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-471.txt,243,243,38,38,379,non_late,oof,0.02856201035906936,-3.5266999115627016,non_late,non_late,0.5620149854650772,0.24934381766623848,non_late,late,0.5300217389619543,-0.7029740152610366,0.12023158209048956,non_late,late,0.404877933627745,-0.3042276203632355,-0.38518091484444406,non_late,non_late,0.2704810195450158,-0.8016363305499331,-0.9921834582844475,non_late,non_late
MQDQ-467,"Eunuchus, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-467.txt,427,427,63,63,380,late,oof,0.0034858663923441682,-5.655546703361608,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5583669211592953,-0.3924553077398214,0.23453691212932395,non_late,late,0.34143228597372927,-0.5315561890602112,-0.6569179713802661,non_late,non_late,0.3450610929220627,-0.513222263764846,-0.6408204773605483,non_late,late
MQDQ-466,"Hautontimorumenos, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-466.txt,457,457,68,68,381,NA,full_fit,4.831674306452767e-12,-26.05582806102882,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.546736177601225,-0.07553104757823703,0.18749203285390123,non_late,late,0.4274210890209455,-0.20279157161712646,-0.2923808774481772,non_late,late,0.38770783624422983,-0.41323630147707463,-0.4569575037486221,non_late,late
MQDQ-469,"Hecyra, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-469.txt,482,482,70,70,382,NA,full_fit,3.064419616677809e-13,-28.81374801580796,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5425414856082121,-0.6952781376301214,0.1705783519791154,non_late,late,0.26824596384961413,-0.8501100540161133,-1.0035401061365874,non_late,non_late,0.3768693358466571,-0.45638994191123333,-0.5028576924839758,non_late,late
MQDQ-472,hexasticha in Aeneidos libris,Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-472.txt,3282,3282,506,506,383,non_late,oof,0.9999999737207901,17.454487681457568,late,late,0.5689655172413791,0.27763173659827894,late,late,0.5595226700844869,-0.03426969409585412,0.23922506578714056,late,late,0.48910209325169063,-0.019478676840662956,-0.04359853180436342,late,late,0.4848601228693029,-0.0038425275276628736,-0.06057802697920806,non_late,late
MQDQ-468,"Phormio, periocha",Sulpicius Apollinaris,100,150,poetry,lat_0150.0_MQDQ-468.txt,484,484,71,71,384,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5436212564047965,-0.5358355456129382,0.17492974170327152,non_late,late,0.40606356799170057,-0.2827841341495514,-0.38026257806105307,non_late,non_late,0.4106387567519445,-0.32332659482889164,-0.3613254211995633,non_late,late
MQDQ-223,carminum fragmenta,Annianus,110,160,poetry,lat_0150.0_MQDQ-223.txt,231,231,40,40,385,non_late,oof,0.13244496573735315,-1.8795117436632722,non_late,non_late,0.5610678887154478,0.24549715483633575,non_late,late,0.5433654669973953,-0.45738870992864733,0.17389878310634088,non_late,late,0.2642314452436843,-0.7231966853141785,-1.0240902000182641,non_late,non_late,0.2670751509001846,-0.9465580329383226,-1.0095130886857115,non_late,non_late
MQDQ-336,*fragmentum poeticum flor. c. 7 insertum,"Apuleius, Lucius",160,170,poetry,lat_0147_MQDQ-336.txt,120,120,19,19,386,NA,full_fit,0.9688502540817902,3.437303974916052,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5463086139999431,-0.13874505326263428,0.1857668427947223,non_late,late,0.3479699467050454,-0.5082589983940125,-0.627974538872765,non_late,non_late,0.37761056638866936,-0.4534236222141692,-0.49970257897385656,non_late,late
IT-LAT0407,Quaestiones,"Caecilius Africanus, Sextus",125,175,prose,lat_0150_IT-LAT0407.txt,90649,90649,14563,14563,387,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.3962517725198595,-22.375689961723456,-0.42110747069404986,non_late,non_late,0.5546802253328768,0.26322802901268005,0.21959915826676243,late,late,0.34989398510021474,-0.5660576031006168,-0.6195052405497692,non_late,late
MQDQ-213,fragmentum,Marullus,161,180,poetry,lat_0050.0_MQDQ-213.txt,43,43,7,7,388,non_late,oof,0.30022910016136306,-0.846207145113553,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5586073438752409,-0.3179606254639587,0.23551194435813505,non_late,late,0.3640441330214673,-0.4488449692726135,-0.5578540645375468,non_late,non_late,0.3450610929220627,-0.513222263764846,-0.6408204773605483,non_late,late
IT-LAT0044,Acta martyrum scillitanorum,[Auctor incertus],180,180,prose,lat_0180_IT-LAT0044.txt,2748,2748,373,373,389,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5501337325896876,0.4271577022113353,0.2012110437694254,non_late,late,0.6645769632920125,0.6857194900512695,0.6837581614920861,late,late,0.487157882955007,-0.031927286226966764,-0.05137976823461571,non_late,late
MQDQ-335,carminum fragmenta,"Apuleius, Lucius",150,190,poetry,lat_0147_MQDQ-335.txt,1443,1443,226,226,390,non_late,oof,0.9999999999913478,25.473208639102673,late,late,0.5431428301380786,0.17300152082510242,non_late,late,0.5257128440955828,-0.2480240178619943,0.1029421874863067,non_late,late,0.77882256941553,1.2040889263153076,1.2588180200836465,late,late,0.5527290043180972,0.20363580437004572,0.211703169731693,non_late,late
IT-LAT0043,Metamorphoses,"Apuleius, Lucius",150,190,prose,lat_0158_IT-LAT0043.txt,363478,363478,52933,52933,391,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6160360020652211,10.377066191364495,0.4727566139225192,late,late,0.5259913013812441,0.15805990993976593,0.10405900225989992,late,late,0.5192616716042998,0.08885032729186629,0.0770848340502901,non_late,late
IT-LAT0360,Noctes Atticae,"Gellius, Aulus",160,190,prose,lat_0150_IT-LAT0360.txt,724627,724627,110404,110404,392,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.3704495790637921,-0.5302886004992299,non_late,non_late,0.9434412270827077,57.97055233852583,2.814253744314038,late,late,0.3576005502906581,-0.4570246636867523,-0.5857937238730476,non_late,non_late,0.28418042481378863,-0.7421565935463204,-0.9238188101578931,non_late,non_late
IT-LAT0062,Ad martyres,"Tertullianus, Quintus Septimius Florens",196,197,prose,lat_0197_IT-LAT0062.txt,9713,9713,1481,1481,393,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5685339703612706,2.8667076321999665,0.2758722845681818,late,late,0.90687162100669,2.117671489715576,2.2760219371234305,late,late,0.9076922972379301,2.1282987062283225,2.285777849904379,late,late
IT-LAT0246,Apologeticum,"Tertullianus, Quintus Septimius Florens",196,197,prose,lat_0197_IT-LAT0246.txt,132749,132749,20060,20060,394,late,oof,0.999999999999999,34.53957599234088,late,late,0.5689655172413791,0.27763173659827894,late,late,0.5717046899844842,3.754105243768433,0.288809647483331,late,late,0.8668167798309475,1.5808279514312744,1.8731018523760283,late,late,0.9319844453514043,2.3472423961348636,2.617579701158914,late,late
IT-LAT0448,Ad nationes,"Tertullianus, Quintus Septimius Florens",196,197,prose,lat_0197_IT-LAT0448.txt,98037,98037,14748,14748,395,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5581844942620467,1.6211702932138554,0.23379715550575017,non_late,late,0.4807994525368087,-0.006599770858883858,-0.07683997525557774,late,late,0.41855180270172476,-0.2926733438146605,-0.3287212192654975,non_late,late
IT-LAT0737,Adversus Iudaeos,"Tertullianus, Quintus Septimius Florens",197,197,prose,lat_0198_IT-LAT0737.txt,66184,66184,9820,9820,396,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.8519675411667776,57.18179799413898,1.7501168627230343,late,late,0.8718419736969306,1.8085664510726929,1.9173441017170039,late,late,0.8786581913778216,1.8776974093039107,1.9797845334723012,late,late
IT-LAT0058,De spectaculis,"Tertullianus, Quintus Septimius Florens",196,197,prose,lat_0199_IT-LAT0058.txt,42029,42029,6323,6323,397,late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.539375942889681,-5.452921229412873,0.15783059398889682,non_late,late,0.8688934318084933,1.7663018703460693,1.8912099944771927,late,late,0.8828548192231127,1.8782461948558629,2.0197467425385147,late,late
IT-LAT0248,De testimonio animae,"Tertullianus, Quintus Septimius Florens",197,198,prose,lat_0198_IT-LAT0248.txt,14373,14373,2239,2239,398,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5562727836430237,1.3372567368832553,0.22604879594927468,non_late,late,0.639149538233223,0.5836978554725647,0.5716748069621237,late,late,0.4193286709964722,-0.2896729546554463,-0.3255298679147913,non_late,late
MQDQ-345,carmina Priapea,[Auctor incertus],-27,200,poetry,lat_0150.0_MQDQ-345.txt,19535,19535,3097,3097,399,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5338663462352038,-1.9742675290800034,0.1356731160264802,non_late,late,0.5220599934305525,0.14371313154697418,0.08829729587671575,late,late,0.6954769927718796,0.7928125386920681,0.8258512889945918,non_late,late
IT-LAT0051,Fabulae,"Hyginus, Gaius Iulius",-25,200,prose,lat_0050_IT-LAT0051.txt,65062,65062,10233,10233,400,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.6081219261668798,0.43942464305141254,late,late,0.4304068555654377,-7.985598320803195,-0.28019138719232867,non_late,non_late,0.7905459076508595,1.2708511352539062,1.3282191434065025,late,late,0.5194391524834217,0.0812341432755462,0.07779582245986895,non_late,late
IT-LAT0355,De astronomia,"Hyginus, Gaius Iulius",-25,200,prose,lat_0050_IT-LAT0355.txt,140624,140624,21964,21964,401,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.34435760663936704,-30.540477546996,-0.6439348366380395,non_late,non_late,0.5972905671501897,0.42214441299438477,0.3941884155355235,late,late,0.561823648829153,0.2500710228001837,0.24856655094431004,non_late,late
IT-LAT0784,Declamationes,Calpurnius Flaccus,75,200,prose,lat_0100_IT-LAT0784.txt,45078,45078,6844,6844,402,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.4959375255883216,-7.541007728894392,-0.01625025523875611,non_late,non_late,0.2530065040993224,-0.9221103191375732,-1.0826412818351028,non_late,non_late,0.27978219899556633,-0.8725853823653569,-0.9455422279123317,non_late,non_late
IT-LAT0348,Constitutio limitum,Hyginus: Gromaticus,75,200,prose,lat_0100_IT-LAT0348.txt,36012,36012,5479,5479,403,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.6229076163337746,11.44522483462774,0.5019080124620208,late,late,0.4395421665919579,-0.15786214172840118,-0.24302035465472882,non_late,late,0.3759791002543818,-0.4599556129870357,-0.5066503035754368,non_late,late
MQDQ-436,*epigrammata,Pseudo-Seneca,100,200,poetry,lat_+0034_MQDQ-436.txt,31635,31635,4899,4899,404,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5546496745787793,1.0963987360017653,0.21947547688341598,non_late,late,0.5076692056297383,0.09126743674278259,0.030679228605174892,late,late,0.44919121523432737,-0.17535781571753378,-0.20393904962533468,non_late,late
MQDQ-394,Amphitruo,argumenta Plautina,100,200,poetry,lat_0050.0_MQDQ-394.txt,730,730,108,108,405,non_late,oof,0.971560139102768,3.531111456422594,non_late,non_late,0.5624748361243298,0.25121217572522253,non_late,late,0.526839422294949,-0.9811068955668243,0.10746098195528044,non_late,late,0.33787783914317593,-0.5232669711112976,-0.6727656644284514,non_late,non_late,0.23676784916451082,-0.9567626718794413,-1.1704821239209056,non_late,non_late
MQDQ-395,Asinaria,argumenta Plautina,100,200,poetry,lat_0050.0_MQDQ-395.txt,295,295,46,46,406,non_late,oof,0.00187637882447059,-6.276533375334623,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5594145487614195,-0.06778668874946214,0.23878637474233302,late,late,0.34119894060903544,-0.5324227809906006,-0.6579558956483789,non_late,non_late,0.2838012551247159,-0.763296108427362,-0.9256835178009635,non_late,non_late
