term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
concerno,5,2,0,0.04816967385114034,-0.0027944594785176183,0.07995353188762164,0.2783211158816043,4503.6,0.008287292817679558,3,2,1,0.4,FALSE,christian
temperatior,5,0,2,-0.04816645868859519,-0.06197930491072715,0.04816645868859519,0.12482607634629725,5775,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
donor,5,0,2,-0.048159943892137395,-0.0324884318348846,0.048159943892137395,0.08023766979737755,5845.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
scironius,5,0,2,-0.04815433993654207,-0.0324884318348846,0.04815433993654207,0.080237638917972115,5845.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
aspecto,5,2,0,0.048151379562367244,-0.0027944594785176183,0.07993523759884852,0.041817868406120506,5187.4,0.03314917127071823,12,4,8,0.4,FALSE,christian
quinquatrus,5,0,2,-0.048148204685273026,-0.0324884318348846,0.048148204685273026,0.08023760511097487,5846,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ioc,5,0,2,-0.04811400434835103,-0.06197930491072715,0.04811400434835103,0.1248257873078115,5776.8,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
concubius,5,0,2,-0.04810394857566862,-0.04344635644498453,0.04810394857566862,0.09358555281011889,5886.4,0.011049723756906077,4,1,3,0.4,FALSE,non_christian
uocem,5,0,2,-0.04810394284065962,-0.0324884318348846,0.04810394284065962,0.08023736121549387,5848,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
praestans,5,0,2,-0.04809603601769729,-0.014685880701958455,0.05212396086181749,0.028395786245451627,6096,0.022099447513812154,8,2,6,0.4,FALSE,non_christian
subulcus,5,2,0,0.04808405910323102,-0.0027944594785176183,0.07986791713971232,0.2783206441197447,4507.8,0.008287292817679558,3,2,1,0.4,FALSE,christian
septumus,5,0,2,-0.04808196997776337,-0.0324884318348846,0.04808196997776337,0.08023724013870615,5849,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pedio,5,0,2,-0.04807175467525199,-0.0324884318348846,0.04807175467525199,0.08023718384945427,5849.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
copula,5,2,0,0.04806489522422516,-0.0027944594785176183,0.07984875326070645,0.1328428977570344,4561,0.019337016574585635,7,3,4,0.4,FALSE,christian
chattus,5,0,2,-0.048055584422707104,-0.0324884318348846,0.048055584422707104,0.08023709474671677,5850,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ficio,5,0,2,-0.04805480822591605,-0.025189645159679214,0.04805480822591605,0.07134620956064161,6052.4,0.03314917127071823,12,3,9,0.4,FALSE,non_christian
commisceo,5,0,2,-0.04805460190027618,-0.014685880701958455,0.0594654727830297,0.005912062760332391,6177.6,0.06629834254143646,24,8,16,0.4,FALSE,non_christian
nocentissim,5,0,2,-0.048052469409354696,-0.0324884318348846,0.048052469409354696,0.0802370775820982,5850.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
memphiticus,5,2,0,0.048038310334689534,-0.0027944594785176183,0.07982216837117083,0.20673245991679606,4400.4,0.019337016574585635,7,2,5,0.4,FALSE,christian
diffusio,5,2,0,0.04802376497489535,-0.0027944594785176183,0.07980762301137663,0.2783203118817741,4511.8,0.008287292817679558,3,2,1,0.4,FALSE,christian
compendo,5,0,2,-0.04802320669947065,-0.0324884318348846,0.04802320669947065,0.08023691633615906,5851.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
atrocior,5,2,0,0.04802107113636613,-0.0027944594785176183,0.07980492917284743,0.23669104426030244,4456.2,0.013812154696132596,5,3,2,0.4,FALSE,christian
impetrasso,5,0,2,-0.04796446766807165,-0.0324884318348846,0.04796446766807165,0.08023659266721936,5853,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
loculum,5,0,2,-0.04796446766807165,-0.0324884318348846,0.04796446766807165,0.08023659266721936,5853,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
auoco,5,2,0,0.04795347516204172,-0.0027944594785176183,0.079737333198523,0.1248633439393737,4639.2,0.06077348066298342,22,8,14,0.4,FALSE,christian
uolpes,5,0,2,-0.0479470046144263,-0.0324884318348846,0.0479470046144263,0.08023649644077634,5854.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pulpa,5,0,2,-0.04793557819010791,-0.0324884318348846,0.04793557819010791,0.08023643347789534,5854.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pastio,5,0,2,-0.047921884991929946,-0.0324884318348846,0.047921884991929946,0.08023635802443908,5855.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
allico,5,2,0,0.04792132136201617,-0.0027944594785176183,0.07970517939849746,0.2783197473880334,4516.6,0.008287292817679558,3,2,1,0.4,FALSE,christian
dulcior,5,0,2,-0.047892218259697104,-0.028504729978291538,0.047892218259697104,0.07538352240819406,6063.4,0.027624309392265192,10,2,8,0.4,FALSE,non_christian
execror,5,2,0,0.0478878882946275,-0.0027944594785176183,0.0796717463311088,0.3326476502621218,4747.8,0.03314917127071823,12,5,7,0.4,FALSE,christian
triduum,5,2,0,0.04783075864311249,-0.0027944594785176183,0.07961461667959378,0.10355301724180459,4780.8,0.0718232044198895,26,8,18,0.4,FALSE,christian
insitum,5,2,0,0.04782929975943221,-0.0027944594785176183,0.07961315779591349,0.16226180908853155,4525.4,0.019337016574585635,7,3,4,0.4,FALSE,christian
durissimus,5,0,2,-0.047814380935230244,-0.014685880701958455,0.047814380935230244,0.04777028336184311,6102.8,0.06077348066298342,22,4,18,0.4,FALSE,non_christian
pugillum,5,2,0,0.04781372930710194,-0.0027944594785176183,0.07959758734358323,0.2783191545248978,4523,0.008287292817679558,3,2,1,0.4,FALSE,christian
ingenuitas,5,0,2,-0.047813496718255674,-0.05439518609761208,0.047813496718255674,0.10692106504707873,5922,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
intolerabilior,5,0,2,-0.04780540627638546,-0.06197930491072715,0.04780540627638546,0.12482408684376957,5790.8,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
halys,5,0,2,-0.04780462677122561,-0.06197930491072715,0.04780462677122561,0.12482408254847217,5791,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
concitor,5,2,0,0.04776770386612757,-0.0027944594785176183,0.07955156190260886,0.19729917876535616,4434,0.011049723756906077,4,2,2,0.4,FALSE,christian
pagasaea,5,0,2,-0.04775163562524244,-0.06197930491072715,0.04775163562524244,0.12482379055203255,5794,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
oratorium,5,2,0,0.047750142796574996,-0.0027944594785176183,0.08049753128782602,0.3504222826634714,4854.6,0.016574585635359115,6,2,4,0.4,FALSE,christian
orpheus,5,0,2,-0.04774968738430646,-0.05782280582933687,0.04774968738430646,0.11109600451059079,5933.2,0.058011049723756904,21,5,16,0.4,FALSE,non_christian
pictus,5,0,2,-0.047738759451246594,-0.0324884318348846,0.047738759451246594,0.08023534895009489,5865,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
sagacissimus,5,0,2,-0.047737106042883073,-0.06197930491072715,0.047737106042883073,0.12482371048985914,5795.4,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
eus,5,2,0,0.047734643443757274,-0.0027944594785176183,0.07951850148023856,0.08525494074531967,4811.6,0.049723756906077346,18,2,16,0.4,FALSE,christian
excuso,5,0,2,-0.047706052302112265,-0.014685880701958455,0.05712286644737816,0.01198269974528766,6196.4,0.10220994475138122,37,11,26,0.4,FALSE,non_christian
acritas,5,0,2,-0.04767880050890208,-0.0324884318348846,0.04767880050890208,0.08023501855909534,5869.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
quaesitor,5,0,2,-0.047668742160454594,-0.022892315348147035,0.047668742160454594,0.06854563274745319,6065.6,0.03038674033149171,11,2,9,0.4,FALSE,non_christian
adamantus,5,0,2,-0.047660218876944764,-0.0324884318348846,0.047660218876944764,0.08023491616896446,5870.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
saxificus,5,0,2,-0.047653032911738044,-0.0324884318348846,0.047653032911738044,0.08023487657223151,5871,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
liger,5,2,0,0.04764391222415809,-0.0027944594785176183,0.0794277702606394,0.24188686728836095,4495.4,0.019337016574585635,7,4,3,0.4,FALSE,christian
exusdo,5,2,0,0.04764228982563928,-0.0027944594785176183,0.07942614786212056,0.19729848769795952,4439,0.011049723756906077,4,2,2,0.4,FALSE,christian
receptus,5,0,2,-0.04764119144950625,-0.04187704080462495,0.04764119144950625,0.09167137029658781,5902.8,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
apertus,5,2,0,0.04763512780980836,-0.0027944594785176183,0.07941898584628965,0.023610843496627145,5282,0.07734806629834254,28,10,18,0.4,FALSE,christian
certatus,5,0,2,-0.04762378403536795,-0.014685880701958455,0.04762378403536795,0.05349771086776485,6122.2,0.024861878453038673,9,1,8,0.4,FALSE,non_christian
peruinco,5,0,2,-0.04761592458505075,-0.014685880701958455,0.05349681093661074,0.022750264409847232,6145,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
quindeciens,5,0,2,-0.047615134222152446,-0.0324884318348846,0.047615134222152446,0.08023466773956298,5872.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
cultura,5,2,0,0.04760277097278318,-0.0027944594785176183,0.07938662900926446,0.19140267837323405,4467.2,0.06077348066298342,22,8,14,0.4,FALSE,christian
fors,5,0,2,-0.0475989145124964,-0.05898833687358162,0.0475989145124964,0.1619202242214244,5886.4,0.1270718232044199,46,11,35,0.4,FALSE,non_christian
indebitus,5,2,0,0.04757464244950345,-0.0027944594785176183,0.07935850048598474,0.1781037403229503,4456.6,0.016574585635359115,6,3,3,0.4,FALSE,christian
ecfringo,5,0,2,-0.047560345986422274,-0.0324884318348846,0.047560345986422274,0.08023436584064252,5874.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
adducendus,5,0,2,-0.0475566515278776,-0.0324884318348846,0.0475566515278776,0.08023434548311446,5875,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
hecata,5,2,0,0.04754941543612465,-0.0027944594785176183,0.07933327347260594,0.26294875821420644,4546.4,0.008287292817679558,3,1,2,0.4,FALSE,christian
circaeus,5,0,2,-0.04753779045139752,-0.0324884318348846,0.04753779045139752,0.08023424155316394,5875.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
exedo,5,0,2,-0.047532529354530215,-0.014685880701958455,0.053226616983616144,0.023318668330880078,6138.6,0.06906077348066299,25,7,18,0.4,FALSE,non_christian
euadne,5,0,2,-0.04751195756050314,-0.014685880701958455,0.05339284391206313,0.0227496915216705,6150.4,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
evello,5,2,0,0.047502919446481225,-0.0027944594785176183,0.07928677748296252,0.116277997580989,4643.6,0.008287292817679558,3,1,2,0.4,FALSE,christian
ioculum,5,0,2,-0.047499065851787266,-0.0324884318348846,0.047499065851787266,0.08023402816949386,5876.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
oportet,5,1,2,-0.04749722263547181,-0.015281046041703146,0.20717919297072865,0.7196632339652232,1799.2,0.281767955801105,102,28,74,0.4,FALSE,non_christian
exilus,5,0,2,-0.04748401164678377,-0.0324884318348846,0.04748401164678377,0.08023394521649897,5876.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ilius,5,0,2,-0.04745912695791312,-0.014685880701958455,0.05334001330947312,0.02274940040987111,6152.2,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
nubiferus,5,0,2,-0.047455254781721065,-0.0324884318348846,0.047455254781721065,0.08023378675791014,5878,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
cantilena,5,0,2,-0.04745311607208201,-0.05439518609761208,0.04745311607208201,0.1069190792461749,5938,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
condico,5,0,2,-0.04744760529526344,-0.02069568545868098,0.04744760529526344,0.06586863047414947,6075.4,0.03591160220994475,13,3,10,0.4,FALSE,non_christian
funalis,5,0,2,-0.04743776400857689,-0.06197930491072715,0.04743776400857689,0.12482206102924413,5808.6,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
amplifico,5,0,2,-0.04742367029095924,-0.014685880701958455,0.05430895840317212,0.01969047183704701,6163,0.03314917127071823,12,2,10,0.4,FALSE,non_christian
infringo,5,2,0,0.0474156342766547,-0.0027944594785176183,0.07919949231313599,0.011868745359898705,5381.6,0.0718232044198895,26,8,18,0.4,FALSE,christian
elanguesco,5,0,2,-0.04740530409370017,-0.06197930491072715,0.04740530409370017,0.13336631948536407,5829.6,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
satiandus,5,2,0,0.04740043176974876,-0.0027944594785176183,0.07918428980623005,0.2783168771367196,4546,0.008287292817679558,3,2,1,0.4,FALSE,christian
desectus,5,2,0,0.04739370839970714,-0.0027944594785176183,0.07917756643618844,0.16086576644726244,4563.8,0.024861878453038673,9,4,5,0.4,FALSE,christian
freneticus,5,0,2,-0.047361296969036334,-0.014685880701958455,0.047361296969036334,0.04532036647318991,6119,0.008287292817679558,3,1,2,0.4,FALSE,non_christian
abiecio,5,0,2,-0.04736065962506643,-0.0324884318348846,0.04736065962506643,0.0802332655114182,5882.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
distentus,5,2,0,0.04735721169880811,-0.0027944594785176183,0.0791410697352894,0.11627719468943505,4647,0.022099447513812154,8,3,5,0.4,FALSE,christian
strictura,5,2,0,0.047334079891551015,-0.0027944594785176183,0.0791179379280323,0.19729678937266878,4451.2,0.011049723756906077,4,2,2,0.4,FALSE,christian
concursao,5,0,2,-0.04732598585877091,-0.0324884318348846,0.04732598585877091,0.08023307444900354,5883.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
insitiuus,5,0,2,-0.04731675261551166,-0.0324884318348846,0.04731675261551166,0.08023302357118033,5884.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
exiguus,5,0,2,-0.047288657663278645,-0.03268666377795386,0.047288657663278645,0.08047434130551272,5886.2,0.23756906077348067,86,22,64,0.4,FALSE,non_christian
epidaurus,5,2,0,0.04727719344782609,-0.0027944594785176183,0.07906105148430738,0.262947258192837,4561.8,0.008287292817679558,3,1,2,0.4,FALSE,christian
phlegethon,5,0,2,-0.04725998704955293,-0.014685880701958455,0.05165850419516109,0.027262604118692947,6141,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
crebresco,5,2,0,0.047258621991020405,-0.0027944594785176183,0.0790424800275017,0.3183899698946227,4704,0.011049723756906077,4,2,2,0.4,FALSE,christian
scrupulosus,5,2,0,0.0472519672579083,-0.0027944594785176183,0.07903582529438959,0.1527079662579457,4571.4,0.019337016574585635,7,3,4,0.4,FALSE,christian
formia,5,0,2,-0.04724618543671476,-0.0324884318348846,0.04724618543671476,0.08023263472575003,5887.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
exagito,5,0,2,-0.047240070887225163,-0.06197930491072715,0.047240070887225163,0.12528103154345763,5820.8,0.09116022099447514,33,9,24,0.4,FALSE,non_christian
thymbra,5,0,2,-0.047231213444045565,-0.0324884318348846,0.047231213444045565,0.08023255222576871,5888.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
atrocissimus,5,0,2,-0.04721557890267657,-0.0324884318348846,0.04721557890267657,0.0802324660749537,5889.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pigeo,5,1,2,-0.04720089745156619,-0.04484560699859131,0.05229145188314591,0.09536785107190397,5764.8,0.16574585635359115,60,13,47,0.4,FALSE,non_christian
sociabilis,5,2,0,0.047189090392588666,-0.0027944594785176183,0.07897294842906996,0.27831571258500953,4554.2,0.008287292817679558,3,2,1,0.4,FALSE,christian
excresco,5,0,2,-0.04718259085611437,-0.0324884318348846,0.04718259085611437,0.08023228430133912,5891.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
atlanteus,5,0,2,-0.047150385790842006,-0.0324884318348846,0.047150385790842006,0.08023210684217641,5892.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
auco,5,0,2,-0.04714120943573815,-0.014685880701958455,0.05245195378500898,0.024483918218724397,6156,0.03591160220994475,13,2,11,0.4,FALSE,non_christian
dispensator,5,0,2,-0.04713845991615755,-0.04393887021118888,0.04713845991615755,0.09418017915202405,5937,0.022099447513812154,8,2,6,0.4,FALSE,non_christian
uades,5,2,0,0.0471209351196913,-0.0027944594785176183,0.07890479315617259,0.026676976127093605,5282.8,0.027624309392265192,10,3,7,0.4,FALSE,christian
phaeacus,5,0,2,-0.04711529782566608,-0.06197930491072715,0.04711529782566608,0.12482028414792634,5826.6,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
icaria,5,0,2,-0.04708910756704156,-0.0324884318348846,0.04708910756704156,0.08023176918155701,5895.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ditissimus,5,0,2,-0.04708200149925516,-0.0594277152807517,0.04708200149925516,0.15823381551885005,5923.2,0.027624309392265192,10,1,9,0.4,FALSE,non_christian
coniungo,5,0,2,-0.04707224318676661,-0.06197930491072715,0.04707224318676661,0.12274275787075853,5882.8,0.19060773480662985,69,20,49,0.4,FALSE,non_christian
osiris,5,0,2,-0.04705307163642201,-0.0324884318348846,0.04705307163642201,0.08023157061322557,5897.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
innutrio,5,0,2,-0.04703651738320343,-0.06197930491072715,0.04703651738320343,0.12481985004505343,5829.6,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
balantum,5,2,0,0.04703368754570506,-0.0027944594785176183,0.07881754558218634,0.17467771122909556,4475.6,0.011049723756906077,4,2,2,0.4,FALSE,christian
aetherius,5,2,0,0.047032961309711754,-0.0027944594785176183,0.07881681934619304,0.07129563306221975,5075.8,0.1132596685082873,41,13,28,0.4,FALSE,christian
ecficio,5,0,2,-0.04698109315538534,-0.05439518609761208,0.04698109315538534,0.10691647826428378,5960.8,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
liberor,5,0,2,-0.04698001803464551,-0.0324884318348846,0.04698001803464551,0.08023116806689025,5900.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
arista,5,2,0,0.04695739355631542,-0.0027944594785176183,0.07874125159279671,0.09392866328983,4823,0.08287292817679558,30,10,20,0.4,FALSE,christian
natum,5,2,0,0.046939342263530914,-0.0027944594785176183,0.0787232003000122,0.20672640428697195,4442.6,0.019337016574585635,7,3,4,0.4,FALSE,christian
satine,5,0,2,-0.04693694394177449,-0.0324884318348846,0.04693694394177449,0.08023093071626262,5901.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
gerundus,5,0,2,-0.04692936344762861,-0.0324884318348846,0.04692936344762861,0.08023088894556187,5902.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
intestinus,5,2,0,0.04692727547339508,-0.0027944594785176183,0.07871258229414951,0.34247609136319673,4851.6,0.049723756906077346,18,5,13,0.4,FALSE,christian
apstino,5,0,2,-0.04690273112766841,-0.0324884318348846,0.04690273112766841,0.08023074219382699,5903.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
dam,5,2,0,0.04689533673764793,-0.0027944594785176183,0.07867919477412923,0.1972943717718325,4466.8,0.011049723756906077,4,2,2,0.4,FALSE,christian
flaccesco,5,2,0,0.04687688934414075,-0.0027944594785176183,0.07866074738062204,0.23278848854162507,4499,0.008287292817679558,3,1,2,0.4,FALSE,christian
inspiratio,5,2,0,0.04687474706875535,-0.0027944594785176183,0.07865860510523665,0.3154656664223126,4717.6,0.013812154696132596,5,3,2,0.4,FALSE,christian
ueer,5,0,2,-0.04685666210960413,-0.06197930491072715,0.04685666210960413,0.12481885899082046,5840.2,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
hesperis,5,2,0,0.04685423032377162,-0.0027944594785176183,0.0786380883602529,0.1398097375788391,4588.2,0.013812154696132596,5,2,3,0.4,FALSE,christian
ore,5,0,2,-0.046851430221964044,-0.022892315348147035,0.046851430221964044,0.06854112912384466,6103.6,0.03038674033149171,11,2,9,0.4,FALSE,non_christian
excoquo,5,0,2,-0.0468386400213595,-0.06197930491072715,0.0468386400213595,0.15134472387443268,5912.2,0.03038674033149171,11,2,9,0.4,FALSE,non_christian
arbo,5,0,2,-0.04683505914383562,-0.028110718965328064,0.04683505914383562,0.07489773998826994,6112.6,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
theaetetum,5,2,0,0.04683289603000138,-0.0027944594785176183,0.07861675406648266,0.2783137498517311,4573,0.008287292817679558,3,2,1,0.4,FALSE,christian
hydrum,5,0,2,-0.04683181720629433,-0.04187704080462494,0.04683181720629433,0.0916669104119609,5946.8,0.019337016574585635,7,1,6,0.4,FALSE,non_christian
ma,5,2,0,0.04681896627650796,-0.0027944594785176183,0.07860282431298925,0.09775529912531696,4805.8,0.016574585635359115,6,2,4,0.4,FALSE,christian
hebeto,5,0,2,-0.04679337133651577,-0.039151277003486695,0.04679337133651577,0.08834636020926032,5938.6,0.06906077348066299,25,5,20,0.4,FALSE,non_christian
subverto,5,2,0,0.04679332665218808,-0.014685880701958455,0.09042972659511474,0.37774998730490067,5074,0.019337016574585635,7,3,4,0.4,FALSE,christian
patricia,5,2,0,0.04679308285190835,-0.0027944594785176183,0.07857694088838962,0.19729380832354282,4470.6,0.011049723756906077,4,2,2,0.4,FALSE,christian
dana,5,2,0,0.046791595262006436,-0.0027944594785176183,0.07857545329848772,0.1262750604264767,4604,0.024861878453038673,9,3,6,0.4,FALSE,christian
coaequalis,5,2,0,0.046760006938920094,-0.0027944594785176183,0.07854386497540139,0.2629444083465765,4584,0.008287292817679558,3,2,1,0.4,FALSE,christian
exsoluo,5,0,2,-0.046745366828711866,-0.014685880701958455,0.046745366828711866,0.05323850897502728,6162.8,0.06906077348066299,25,7,18,0.4,FALSE,non_christian
caballus,5,2,0,0.046744680813871356,-0.0027944594785176183,0.07852853885035264,0.13662909168743298,4601.4,0.019337016574585635,7,2,5,0.4,FALSE,christian
laboriose,5,0,2,-0.046730855363311834,-0.04344635644498453,0.046730855363311834,0.09357798667200605,5956.2,0.011049723756906077,4,1,3,0.4,FALSE,non_christian
proculus,5,2,0,0.046728897524711016,-0.0027944594785176183,0.0785127555611923,0.3067114251119777,4677.6,0.024861878453038673,9,3,6,0.4,FALSE,christian
almo,5,0,2,-0.04672520516137399,-0.0324884318348846,0.04672520516137399,0.0802297639747465,5914.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ostrinus,5,0,2,-0.04672055476613585,-0.0324884318348846,0.04672055476613585,0.0802297383497326,5914.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
deliro,5,2,0,0.04671586932072961,-0.0027944594785176183,0.0784997273572109,0.12221192904048812,4670.6,0.03867403314917127,14,5,9,0.4,FALSE,christian
praecello,5,2,0,0.04670990622134118,-0.0027944594785176183,0.07849376425782245,0.23691857925805246,4517.2,0.04696132596685083,17,9,8,0.4,FALSE,christian
titubatio,5,0,2,-0.04670354912478359,-0.0324884318348846,0.04670354912478359,0.08022964464376275,5915,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
spectatus,5,0,2,-0.04669300228785182,-0.06197930491072715,0.04669300228785182,0.12826313421936583,5850.8,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
fraglans,5,2,0,0.04667102839309301,-0.0027944594785176183,0.0784548864295743,0.2783128579145444,4580.4,0.008287292817679558,3,2,1,0.4,FALSE,christian
donatio,5,2,0,0.04666866950416214,-0.014685880701958455,0.08595636232190398,0.3637468152375621,4980,0.022099447513812154,8,3,5,0.4,FALSE,christian
mauricus,5,0,2,-0.04665255400149187,-0.0324884318348846,0.04665255400149187,0.08022936364598166,5917.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
pervello,5,0,2,-0.046648682036018956,-0.0324884318348846,0.046648682036018956,0.08022934231033942,5918,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
inuentor,5,0,2,-0.046637664341666094,-0.031406561239670054,0.046637664341666094,0.07891142110463353,6097,0.06629834254143646,24,8,16,0.4,FALSE,non_christian
proturbo,5,0,2,-0.04661539171932974,-0.014685880701958455,0.04661539171932974,0.05633018781918696,6161.4,0.03314917127071823,12,3,9,0.4,FALSE,non_christian
erechtheus,5,0,2,-0.04660770450048643,-0.0324884318348846,0.04660770450048643,0.0802291165123451,5920,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
nicomedeus,5,0,2,-0.04660162613104109,-0.0324884318348846,0.04660162613104109,0.08022908301878305,5920.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
probatus,5,0,2,-0.046600631841714854,-0.06197930491072715,0.046600631841714854,0.11671329541135915,5883.2,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
adsentator,5,0,2,-0.046599298729670016,-0.0324884318348846,0.046599298729670016,0.08022907019413279,5920.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
obstino,5,0,2,-0.04657600483718332,-0.014685880701958455,0.05636567011545642,0.010841018718587832,6236.4,0.03867403314917127,14,4,10,0.4,FALSE,non_christian
dense,5,0,2,-0.04657111483531612,-0.05439518609761208,0.04657111483531612,0.10691421916594654,5980.6,0.016574585635359115,6,1,5,0.4,FALSE,non_christian
sexagenarius,5,0,2,-0.04656327648834285,-0.06197930491072715,0.04656327648834285,0.12481724235175269,5855,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
lapithas,5,0,2,-0.046540133642543016,-0.0324884318348846,0.046540133642543016,0.08022874417750359,5924,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
ra,5,0,2,-0.04653112100859269,-0.028110718965328057,0.04653112100859269,0.07489606520181821,6128.6,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
extortum,5,2,0,0.04650799038824045,-0.0027944594785176183,0.07829184842472174,0.2892776821640048,4613.8,0.013812154696132596,5,2,3,0.4,FALSE,christian
dissonus,5,0,2,-0.046505960770290726,-0.03536434785957926,0.046505960770290726,0.08373179936174141,5932.8,0.024861878453038673,9,2,7,0.4,FALSE,non_christian
eccilla,5,0,2,-0.04650386782148565,-0.0324884318348846,0.04650386782148565,0.08022854434240978,5926.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
liparus,5,0,2,-0.04649705580881592,-0.0324884318348846,0.04649705580881592,0.08022850680626277,5926.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
nuntium,5,2,0,0.046484755081424384,-0.0027944594785176183,0.07826861311790567,0.29219611768254894,4633.6,0.03038674033149171,11,3,8,0.4,FALSE,christian
opsonum,5,0,2,-0.04647505520804203,-0.0324884318348846,0.04647505520804203,0.08022838557663137,5927.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
porta,5,2,1,-0.046468743461022255,-0.018375544456395804,0.06126422914962727,0.2533193101878052,5437.6,0.24585635359116023,89,24,65,0.4,FALSE,non_christian
instantus,5,2,0,0.04646757760556071,-0.0027944594785176183,0.078251435642042,0.2783117368422503,4590.4,0.008287292817679558,3,2,1,0.4,FALSE,christian
aeacus,5,2,0,0.046466875829318764,-0.0027944594785176183,0.07825073386580006,0.23668248019761418,4525.8,0.013812154696132596,5,2,3,0.4,FALSE,christian
excubius,5,0,2,-0.04646248047783401,-0.0324884318348846,0.04646248047783401,0.08022831628625499,5928.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
tondeo,5,0,2,-0.04641016187330081,-0.03475017125625615,0.04641016187330081,0.0829831237037335,5936,0.0856353591160221,31,6,25,0.4,FALSE,non_christian
